image_name,success_attempt,status,total_time_seconds
frame_00147.png,1,success,75.6367
frame_00145.png,1,success,75.7618
frame_00144.png,1,success,85.4237
frame_00148.png,1,success,75.5837
frame_00142.png,1,success,73.2443
frame_00141.png,1,success,73.264
frame_00143.png,1,success,84.4089
frame_00137.png,1,success,73.2984
frame_00139.png,1,success,80.254
frame_00140.png,1,success,73.0853
frame_00136.png,1,success,73.3091
frame_00135.png,1,success,73.2166
frame_00133.png,1,success,73.2113
frame_00134.png,1,success,73.2279
frame_00138.png,1,success,73.1348
frame_00132.png,1,success,73.4595
frame_00129.png,1,success,73.1226
frame_00146.png,1,success,75.6265
frame_00128.png,1,success,78.3575
frame_00131.png,1,success,79.6749
frame_00127.png,1,success,79.1917
frame_00130.png,1,success,73.149
frame_00126.png,1,success,79.948
frame_00125.png,1,success,80.2517
frame_00124.png,1,success,73.3484
frame_00121.png,1,success,77.9592
frame_00122.png,1,success,73.4757
frame_00119.png,1,success,73.2518
frame_00118.png,1,success,77.8148
frame_00123.png,1,success,76.2796
frame_00120.png,1,success,80.4023
frame_00116.png,1,success,81.73
frame_00115.png,1,success,73.1051
frame_00110.png,1,success,73.3101
frame_00113.png,1,success,79.336
frame_00105.png,1,success,78.5858
frame_00109.png,1,success,72.5885
frame_00111.png,1,success,79.9211
frame_00117.png,1,success,73.2097
frame_00107.png,1,success,80.2349
frame_00114.png,1,success,80.8662
frame_00104.png,1,success,80.4437
frame_00099.png,1,success,73.3966
frame_00096.png,1,success,80.5999
frame_00100.png,1,success,73.1178
frame_00098.png,1,success,81.025
frame_00102.png,1,success,72.5216
frame_00097.png,1,success,73.2766
frame_00103.png,1,success,80.0977
frame_00101.png,1,success,72.3706
frame_00108.png,1,success,80.3106
frame_00095.png,1,success,79.6135
frame_00091.png,1,success,77.8316
frame_00112.png,1,success,72.3121
frame_00092.png,1,success,78.6926
frame_00094.png,1,success,72.3946
frame_00093.png,1,success,80.2078
frame_00087.png,1,success,73.145
frame_00088.png,1,success,73.337
frame_00106.png,1,success,80.7504
frame_00084.png,1,success,73.1347
frame_00089.png,1,success,78.5137
frame_00082.png,1,success,78.187
frame_00080.png,1,success,73.3247
frame_00085.png,1,success,79.8371
frame_00079.png,1,success,73.1281
frame_00090.png,1,success,79.0776
frame_00086.png,1,success,77.8879
frame_00083.png,1,success,81.7382
frame_00081.png,1,success,72.3333
frame_00070.png,1,success,78.6501
frame_00076.png,1,success,80.7778
frame_00071.png,1,success,79.2905
frame_00067.png,1,success,78.86
frame_00075.png,1,success,73.4713
frame_00078.png,1,success,80.6045
frame_00069.png,1,success,79.9312
frame_00074.png,1,success,79.0866
frame_00063.png,1,success,79.088
frame_00066.png,1,success,83.5959
frame_00065.png,1,success,78.3789
frame_00060.png,1,success,78.757
frame_00064.png,1,success,79.1346
frame_00062.png,1,success,78.3947
frame_00061.png,1,success,78.1585
frame_00057.png,1,success,73.259
frame_00054.png,1,success,80.1134
frame_00073.png,1,success,78.9779
frame_00050.png,1,success,73.2127
frame_00051.png,1,success,73.3209
frame_00053.png,1,success,80.4829
frame_00072.png,1,success,73.2689
frame_00056.png,1,success,73.281
frame_00058.png,1,success,73.2819
frame_00068.png,1,success,73.1728
frame_00077.png,1,success,73.1491
frame_00049.png,1,success,78.8385
frame_00055.png,1,success,80.8682
frame_00048.png,1,success,72.4072
frame_00059.png,1,success,73.2225
frame_00045.png,1,success,79.058
frame_00047.png,1,success,81.0755
frame_00044.png,1,success,79.0254
frame_00039.png,1,success,78.3557
frame_00042.png,1,success,73.1636
frame_00036.png,1,success,79.7151
frame_00046.png,1,success,81.0911
frame_00040.png,1,success,80.0465
frame_00043.png,1,success,80.3735
frame_00052.png,1,success,79.7519
frame_00035.png,1,success,78.805
frame_00026.png,1,success,78.2665
frame_00033.png,1,success,81.2338
frame_00030.png,1,success,73.2993
frame_00029.png,1,success,73.2234
frame_00032.png,1,success,79.342
frame_00027.png,1,success,78.9417
frame_00019.png,1,success,79.8682
frame_00021.png,1,success,80.6016
frame_00020.png,1,success,80.3119
frame_00031.png,1,success,79.5832
frame_00037.png,1,success,72.9507
frame_00015.png,1,success,72.3313
frame_00034.png,1,success,73.2735
frame_00017.png,1,success,79.9759
frame_00022.png,1,success,81.9194
frame_00025.png,1,success,73.2404
frame_00011.png,1,success,79.7091
frame_00012.png,1,success,73.1163
frame_00038.png,1,success,79.3029
frame_00018.png,1,success,73.1713
frame_00024.png,1,success,79.1954
frame_00041.png,1,success,81.0146
frame_00023.png,1,success,80.0082
frame_00006.png,1,success,79.5963
frame_00013.png,1,success,72.3002
frame_00010.png,1,success,80.4804
frame_00016.png,1,success,73.2916
frame_00005.png,1,success,80.8503
frame_00014.png,1,success,73.3767
frame_00008.png,1,success,80.8882
frame_00002.png,1,success,79.9522
frame_00003.png,1,success,81.1674
frame_00009.png,1,success,73.2891
frame_00007.png,1,success,73.3042
frame_00004.png,1,success,73.2734
frame_00028.png,1,success,73.1784
frame_00001.png,1,success,78.6067
