image_name,success_attempt,status,total_time_seconds
frame_00527.png,1,success,91.4895
frame_00528.png,1,success,87.9792
frame_00529.png,1,success,87.8457
frame_00530.png,1,success,87.9605
frame_00531.png,1,success,87.6166
frame_00532.png,1,success,87.702
frame_00533.png,1,success,87.8604
frame_00534.png,1,success,87.7496
frame_00536.png,1,success,83.8476
frame_00535.png,1,success,84.1542
frame_00537.png,1,success,84.0443
frame_00538.png,1,success,87.9118
frame_00539.png,1,success,83.7693
frame_00540.png,1,success,87.7636
frame_00542.png,1,success,91.3307
frame_00541.png,1,success,87.6547
frame_00544.png,1,success,91.5679
frame_00543.png,1,success,95.6336
frame_00545.png,1,success,95.6702
frame_00548.png,1,success,87.954
frame_00546.png,1,success,95.4443
frame_00547.png,1,success,87.9822
frame_00550.png,1,success,87.993
frame_00549.png,1,success,87.9834
frame_00551.png,1,success,87.9683
frame_00554.png,1,success,91.9472
frame_00553.png,1,success,88.0272
frame_00552.png,1,success,87.9292
frame_00555.png,1,success,91.9678
frame_00556.png,1,success,91.8233
frame_00557.png,1,success,91.7824
frame_00558.png,1,success,91.9802
frame_00559.png,1,success,91.7543
frame_00560.png,1,success,95.685
frame_00562.png,1,success,103.4068
frame_00561.png,1,success,95.0958
frame_00563.png,1,success,102.8047
frame_00565.png,1,success,99.3171
frame_00564.png,1,success,99.033
frame_00566.png,1,success,103.0458
frame_00569.png,1,success,91.962
frame_00568.png,1,success,91.8146
frame_00567.png,1,success,99.6199
frame_00571.png,1,success,87.9868
frame_00570.png,1,success,91.9303
frame_00572.png,1,success,88.1098
frame_00573.png,1,success,87.9901
frame_00575.png,1,success,88.1661
frame_00574.png,1,success,88.0518
frame_00576.png,1,success,88.0369
frame_00577.png,1,success,91.8748
frame_00578.png,1,success,92.9556
frame_00580.png,1,success,99.3546
frame_00581.png,1,success,102.7899
frame_00579.png,1,success,96.2464
frame_00583.png,1,success,99.1395
frame_00584.png,1,success,103.0693
frame_00582.png,1,success,107.1968
frame_00585.png,1,success,98.9597
frame_00586.png,1,success,95.3396
frame_00587.png,1,success,98.9426
frame_00588.png,1,success,99.1096
frame_00590.png,1,success,91.7069
frame_00589.png,1,success,91.9015
frame_00593.png,1,success,91.9925
frame_00591.png,1,success,91.8944
frame_00592.png,1,success,92.0531
frame_00594.png,1,success,92.1281
frame_00596.png,1,success,99.8945
frame_00595.png,1,success,95.9489
frame_00598.png,1,success,99.348
frame_00599.png,1,success,99.4953
frame_00597.png,1,success,99.5698
frame_00600.png,1,success,98.9722
frame_00601.png,1,success,103.4436
frame_00602.png,1,success,103.2935
frame_00604.png,1,success,95.4755
frame_00603.png,1,success,99.047
frame_00605.png,1,success,91.8033
frame_00608.png,1,success,88.2297
frame_00607.png,1,success,87.6857
frame_00606.png,1,success,91.7295
frame_00610.png,1,success,87.951
frame_00609.png,1,success,87.9674
frame_00611.png,1,success,92.0959
frame_00613.png,1,success,91.8345
frame_00614.png,1,success,91.8369
frame_00612.png,1,success,92.0859
frame_00615.png,1,success,87.5991
frame_00617.png,1,success,87.5011
frame_00616.png,1,success,87.7476
frame_00618.png,1,success,87.5362
frame_00619.png,1,success,87.4112
frame_00620.png,1,success,83.7043
frame_00621.png,1,success,88.0913
frame_00623.png,1,success,95.5159
frame_00622.png,1,success,92.1262
frame_00626.png,1,success,87.787
frame_00625.png,1,success,88.1847
frame_00624.png,1,success,88.3913
frame_00628.png,1,success,87.8907
frame_00627.png,1,success,87.9593
frame_00629.png,1,success,88.0332
frame_00631.png,1,success,87.7363
frame_00632.png,1,success,87.9038
frame_00630.png,1,success,87.8215
frame_00635.png,1,success,95.8776
frame_00634.png,1,success,88.0571
frame_00633.png,1,success,87.8499
frame_00636.png,1,success,95.7519
frame_00638.png,1,success,99.3129
frame_00637.png,1,success,99.574
frame_00641.png,1,success,102.9342
frame_00639.png,1,success,103.2466
frame_00640.png,1,success,103.1556
frame_00643.png,1,success,99.3557
frame_00644.png,1,success,87.954
frame_00642.png,1,success,103.0778
frame_00645.png,1,success,88.0124
frame_00646.png,1,success,88.0855
frame_00647.png,1,success,88.0051
frame_00650.png,1,success,87.9584
frame_00648.png,1,success,88.1426
frame_00649.png,1,success,87.9747
frame_00653.png,1,success,95.8145
frame_00651.png,1,success,95.6676
